Marca,SKU,Descripcion, P. Lista USD
EATON,216523,M22-PVS/KC11/IY, $ 138.62 
EATON,216524,M22-PV/KC02/IY, $ 87.51 
EATON,216525,M22-PV/KC11/IY, $ 87.51 
EATON,216526,M22-WRS/KC11/I, $ 121.76 
EATON,216529,M22-I2-M1, $ 87.06 
EATON,216532,M22-I3-M1, $ 113.18 
EATON,216533,M22-I3-M2, $ 121.55 
EATON,216535,"M22-I1, Caja para botones 22mm, 1 orificio", $ 23.58 
EATON,216536,"M22-IY1, Caja para botones 22mm, amarillo, 1 orificio", $ 26.21 
EATON,216537,"M22-I2, Caja para botones 22mm, 2 orificios", $ 30.62 
EATON,216538,"M22-I3, Caja para botones 22mm, 3 orificios", $ 33.66 
EATON,216539,"M22-I4, Caja para botones 22mm, 4 orificios", $ 42.96 
EATON,216540,"M22-I6, Caja para botones 22mm, 6 orificios", $ 60.24 
EATON,216541,"M22-E1, # TITAN  caja empotar", $ 22.46 
EATON,216542,M22-EY1, $ 24.97 
EATON,216543,M22-E2, $ 29.16 
EATON,216544,"M22-E3,   caja empotar", $ 32.06 
EATON,216545,"M22-E4,", $ 40.91 
EATON,216547,M22-E6, $ 60.24 
EATON,216548,"M22-H1,", $ 8.00 
EATON,216549,"M22-H2,", $ 15.56 
EATON,216550,M22-H3, $ 24.06 
EATON,216552,"M22-H5,", $ 39.54 
EATON,216557,"M22-LED-W, elemento LED blanco, 12-30VAC/DC, fijación frontal, bornes roscados.", $ 15.72 
EATON,216558,"M22-LED-R, elemento LED rojo, 12-30VAC/DC, fijación frontal, bornes roscados.", $ 15.72 
EATON,216559,"M22-LED-G, elemento LED verde, 12-30VAC/DC, fijación frontal, bornes roscados.", $ 15.72 
EATON,216560,"M22-LEDC-W, elemento LED blanco, 12-30VAC/DC, fijación posterior/base, bornes ", $ 15.72 
EATON,216561,"M22-LEDC-R, elemento LED rojo, 12-30VAC/DC, fijación posterior/base, bornes rosc", $ 15.72 
EATON,216562,"M22-LEDC-G, elemento LED verde, 12-30VAC/DC, fijación posterior/base, bornes ros", $ 15.72 
EATON,216563,"M22-LED230-W, elemento LED blanco, 85-264VAC, fijación frontal, bornes roscados", $ 23.46 
EATON,216564,"M22-LED230-R, elemento LED rojo, 85-264VAC, fijación frontal, bornes roscados", $ 23.46 
EATON,216565,"M22-LED230-G, elemento LED Verde, 85-264VAC, fijación frontal, bornes roscados", $ 23.46 
EATON,216566,"M22-LEDC230-W, elemento LED blanco, 85-264VAC, fijación posterior/base, bornes", $ 23.46 
EATON,216567,"M22-LEDC230-R, elemento LED rojo, 85-264VAC, fijación posterior/base, bornes ros", $ 23.46 
EATON,216568,"M22-LEDC230-G, elemento LED verde, 85-264VAC, fijación posterior/base, bornes", $ 23.46 
EATON,216569,"M22-CLED-W, elemento LED blanco, 12-30VAC/DC, fijación frontal, Cage Clamp.", $ 17.82 
EATON,216570,"M22-CLED-R, elemento LED rojo, 12-30VAC/DC, fijación frontal, Cage Clamp.", $ 17.82 
EATON,216571,"M22-CLED-G, elemento LED verde, 12-30VAC/DC, fijación frontal, Cage Clamp.", $ 17.82 
EATON,216572,"M22-CLEDC-W, elemento LED blanco, 12-30VAC/DC, fijación posterior/base, Cage Cla", $ 17.82 
EATON,216573,"M22-CLEDC-R, elemento LED rojo, 12-30VAC/DC, fijación posterior/base, Cage Clamp", $ 17.82 
EATON,216574,"M22-CLEDC-G elemento LED verde, 12-30VAC/DC, fijación posterior/base, Cage Clamp", $ 17.82 
EATON,216575,"M22-CLED230-W,  "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 26.09 
EATON,216576,"M22-CLED230-R,  "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 24.85 
EATON,216577,"M22-CLED230-G, "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 24.85 
EATON,216578,"M22-CLEDC230-W, "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 24.85 
EATON,216579,"M22-CLEDC230-R, "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 26.09 
EATON,216580,"M22-CLEDC230-G, "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 26.09 
EATON,216590,"M22-D-S, Pulsador plano negro", $ 11.23 
EATON,216591,"M22S-D-S, Pulsador plano negro, anillo frontal negro", $ 10.69 
EATON,216592,"M22-D-W, Pulsador, plano, blanco.", $ 11.23 
EATON,216594,"M22-D-R, Pulsador, plano, rojo.", $ 11.23 
EATON,216595,"M22S-D-R, Pulsador, plano, rojo, anillo frontal negro.", $ 11.23 
EATON,216596,"M22-D-G, Pulsador, plano, verde.", $ 11.23 
EATON,216597,"M22S-D-G, Pulsador, plano, verde, anillo frontal negro.", $ 10.69 
EATON,216598,"M22-D-Y, Pulsador, plano, amarillo.", $ 11.23 
EATON,216600,"M22-D-B, Pulsador, plano, azul.", $ 11.23 
EATON,216601,"M22S-D-B, Pulsador, plano, azul, anillo frontal negro.", $ 11.06 
EATON,216602,"M22-D-X, Pulsador, plano, sin lente de color.", $ 8.81 
EATON,216604,"M22S-D-X - Pulsador, RMQ-Titan, momentáneo, Sin placa de botón, Bisel: negro", $ 8.73 
EATON,216605,"M22-D-R-X0, Pulsador, plano, rojo, c/rotulación O.", $ 13.09 
EATON,216607,"M22-D-G-X1, Pulsador, plano, verde, c/rotulación I.", $ 13.09 
EATON,216609,"M22-D-S-X0, Pulsador, plano, negro, c/rotulación O.", $ 13.09 
EATON,216610,"M22S-D-S-X0, Pulsador, plano, negro, c/rotulación O, anillo negro.", $ 12.46 
EATON,216611,"M22-D-W-X1, Pulsador, plano, blanco, c/rotulación I.", $ 13.09 
EATON,216613,"M22-DR-S, Pulsador, plano, c/retención, negro.", $ 19.38 
EATON,216615,"M22-DR-W, Pulsador, plano, c/retención, blanco.", $ 19.38 
EATON,216617,"M22-DR-R, Pulsador, plano, c/retención, rojo.", $ 19.38 
EATON,216619,"M22-DR-G, Pulsador, plano, c/retención, verde.", $ 19.38 
EATON,216621,"M22-DR-Y, Pulsador, plano, c/retención, amarillo.", $ 19.38 
EATON,216623,"M22-DR-B, Pulsador, plano, c/retención, azul.", $ 19.38 
EATON,216625,"M22-DR-X, Pulsador, plano, c/retención sin lente de color.", $ 17.41 
EATON,216628,"M22-DR-R-X0, Pulsador, plano, c/retención, rojo, c/rotulación O.", $ 20.06 
EATON,216630,"M22-DR-G-X1, Pulsador, plano, c/retención, verde, c/rotulación I.", $ 21.07 
EATON,216634,"M22-DR-W-X1, Pulsador, plano, c/retención, blanco, c/rotulación I.", $ 20.06 
EATON,216636,"M22-DH-S, Pulsador, saliente, negro.", $ 14.24 
EATON,216638,"M22-DH-W, Pulsador, saliente, blanco.", $ 14.24 
EATON,216639,"M22S-DH-W, Pulsador, saliente, blanco, anillo frontal negro.", $ 13.56 
EATON,216641,"M22-DH-R, Pulsador, saliente, rojo.", $ 14.24 
EATON,216643,"M22-DH-G, Pulsador, saliente, verde.", $ 14.24 
EATON,216646,"M22-DH-Y, Pulsador, saliente, amarillo.", $ 14.24 
EATON,216649,"M22-DH-B, Pulsador, saliente, azul.", $ 13.56 
EATON,216655,"M22-DH-R-X0, Pulsador, saliente, rojo, c/rotulación O. ", $ 15.72 
EATON,216657,"M22-DH-G-X1, Pulsador, saliente, verde, c/rotulación I.", $ 15.72 
EATON,216659,"M22-DH-S-X0, Pulsador, saliente, negro, c/rotulación O.", $ 15.72 
EATON,216663,"M22-DRH-S, Pulsador, saliente, c/retención, negro.", $ 21.47 
EATON,216665,"M22-DRH-W, Pulsador, saliente, c/retención, blanco.", $ 21.47 
EATON,216667,"M22-DRH-R, Pulsador, saliente, c/retención, rojo.", $ 22.54 
EATON,216669,"M22-DRH-G, Pulsador, saliente, c/retención, verde.", $ 22.54 
EATON,216671,"M22-DRH-Y, Pulsador, saliente, c/retención, amarillo.", $ 21.47 
EATON,216673,"M22-DRH-B, Pulsador, saliente, c/retención, azul.", $ 21.47 
EATON,216675,"M22-DRH-R-X0, Pulsador, saliente, c/retención, rojo, c/rotulación O.", $ 22.77 
EATON,216677,"M22-DRH-G-X1, Pulsador, saliente, c/retención, verde, c/rotulación I.", $ 23.91 
EATON,216681,"M22-DRH-W-X1, Pulsador, saliente, c/retención, blanco, c/rotulación I.", $ 22.77 
EATON,216698,"M22-DDL-GR, Pulsador doble, verde/rojo, lente blanco.", $ 28.51 
EATON,216699,"M22S-D-Y, Pulsador, plano, amarillo, anillo frontal negro.", $ 28.24 
EATON,216700,"M22-DDL-GR-X1/X0, Pulsador doble, verde I/rojo O, lente blanco.", $ 30.49 
EATON,216701,"M22S-DDL-GR-X1/X0, Pulsador doble, verde I/rojo O, lente blanco, anillo negro", $ 30.49 
EATON,216702,"M22-DDL-GR-GB1/GB0, Pulsador doble, verde START/rojo STOP, lente blanco.", $ 30.49 
EATON,216704,"M22-DDL-WS, Pulsador doble, blanco/negro, lente blanco.", $ 28.51 
EATON,216705,"M22S-DDL-WS, Pulsador doble, blanco/negro, lente blanco, anillo frontal negro.", $ 27.15 
EATON,216706,"M22-DDL-WS-XI/X0, Pulsador doble, blanco I/negro O, lente blanco.", $ 30.49 
EATON,216708,"M22-DDL-WS-GB1/GB0, Pulsador doble, blanco START/negro STOP, lente blanco.", $ 30.49 
EATON,216710,"M22-DDL-S-X7/X7, Pulsador doble, negro, flecha arriba/abajo, lente blanco.", $ 30.49 
EATON,216711,"M22S-DDL-S-X7/X7, Pulsador doble, negro, flecha arriba/abajo, lente blanco, anil", $ 29.04 
EATON,216712,"M22-DP-S, Pulsador, hongo, negro.", $ 19.50 
EATON,216713,"M22S-DP-S, Pulsador, hongo, negro, anillo frontal negro.", $ 18.57 
EATON,216714,"M22-DP-R, Pulsador, hongo, rojo.", $ 19.50 
EATON,216715,"M22S-DP-R, Pulsador, hongo, rojo, anillo frontal negro.", $ 17.63 
EATON,216716,"M22-DP-G, Pulsador, hongo, verde.", $ 19.50 
EATON,216717,"M22S-DP-G, Pulsador, hongo, verde, anillo frontal negro.", $ 19.50 
EATON,216718,"M22-DP-Y, Pulsador, hongo, amarillo.", $ 19.50 
EATON,216720,"M22-DP-R-X0, Pulsador, hongo, rojo, c/rotulación O.", $ 21.15 
EATON,216722,"M22-DP-G-X1, Pulsador, hongo, verde, c/rotulación I.", $ 21.15 
EATON,216726,"M22-DP-W-X1, Pulsador, hongo, blanco, c/rotulación I.", $ 26.51 
EATON,216727,"M22S-DP-W-X1, Pulsador, hongo, blanco, c/rotulación I, anillo frontal negro.", $ 20.14 
EATON,216731,"M22-DP-R-X, Pulsador, hongo, rojo, sin lente.", $ 16.46 
EATON,216734 ,"M22-DP-G-X, Pulsador, hongo, verde, sin lente.", $ 16.46 
EATON,216743,"M22-DRP-S, Pulsador, hongo, c/retención, negro.", $ 27.65 
EATON,216745,"M22-DRP-R, Pulsador, hongo, c/retención, rojo.", $ 27.65 
EATON,216746,"M22S-DRP-R, Pulsador, hongo, c/retención, rojo, anillo frontal negro.", $ 26.33 
EATON,216747,"M22-DRP-G, Pulsador, hongo, c/retención, verde.", $ 27.65 
EATON,216749,"M22-DRP-Y, Pulsador, hongo, c/retención, amarillo.", $ 27.65 
EATON,216751,"M22-DRP-R-X0, Pulsador, hongo, c/retención, rojo, c/rotulación O.", $ 29.54 
EATON,216753,"M22-DRP-G-X1, Pulsador, hongo, c/retención, verde, c/rotulación I.", $ 29.54 
EATON,216755,"M22-DRP-S-X0, Pulsador, hongo, c/retención, negro, c/rotulación O.", $ 29.09 
EATON,216756,"M22S-DRP-S-X0, Pulsador, hongo, c/retención, negro, c/rotulación O, anillo front", $ 29.11 
EATON,216770,"M22S-DRP-Y-X, Pulsador, hongo, c/retención, amarillo, sin lente, anillo frontal ", $ 23.95 
EATON,216771,"M22-L-W, Lámpara de señalización rasante, blanco.", $ 10.69 
EATON,216772,"M22-L-R, Lámpara de señalización rasante, rojo.", $ 10.69 
EATON,216773,"M22-L-G, Lámpara de señalización rasante, verde.", $ 10.69 
EATON,216774,"M22-L-Y, Lámpara de señalización rasante, amarillo.", $ 10.69 
EATON,216775,"M22-L-B, Lámpara de señalización rasante, azul.", $ 10.69 
EATON,216776,"M22-L-X, Lámpara de señalización rasante, sin lente de color.", $ 8.19 
EATON,216778,"M22-LH-W, Lámpara de señalización saliente/cónica, blanco.", $ 13.56 
EATON,216779,"M22-LH-R, Lámpara de señalización saliente/cónica, rojo.", $ 14.24 
EATON,216780,"M22-LH-G, Lámpara de señalización saliente/cónica, verde.", $ 14.24 
EATON,216781,"M22-LH-Y, Lámpara de señalización saliente/cónica, amarillo.", $ 14.24 
EATON,216782,"M22-LH-B, Lámpara de señalización saliente/cónica, azul.", $ 14.24 
EATON,216788,"M22-DRLH-W, Pulsador iluminado, saliente, c/retención, blanco.", $ 26.64 
EATON,216789,"M22-DRLH-R, Pulsador iluminado, saliente, c/retención, rojo.", $ 26.64 
EATON,216796,"M22-DRLH-G, Pulsador iluminado, saliente, c/retención, verde.", $ 27.98 
EATON,216799,"M22-DRLH-Y, Pulsador iluminado, saliente, c/retención, amarillo.", $ 26.64 
EATON,216802,"M22-DRLH-B, Pulsador iluminado, saliente, c/retención, azul.", $ 27.98 
EATON,216812,"M22-WLK-W, Selector iluminado, 2posiciones, c/retorno, blanco, maneta corta.", $ 31.84 
EATON,216814,"M22-WLK-R, Selector iluminado, 2posiciones, c/retorno, rojo, maneta corta.", $ 31.84 
EATON,216816,"M22-WLK-G, Selector iluminado, 2posiciones, c/retorno, verde, maneta corta.", $ 31.84 
EATON,216817,"M22S-WLK-G, Selector iluminado, 2posiciones, c/retorno, verde, maneta corta, ani", $ 31.58 
EATON,216818,"M22-WLK-Y, Selector iluminado, 2posiciones, c/retorno, amarillo, maneta corta.", $ 31.84 
EATON,216820,"M22-WLK-B, Selector iluminado, 2posiciones, c/retorno, azul, maneta corta.", $ 31.84 
EATON,216823,"M22-WRLK-W, Selector iluminado, 2posiciones, c/retención, blanco, maneta corta.", $ 31.84 
EATON,216824,"M22S-WRLK-W, Selector iluminado, 2posiciones, c/retención, blanco, maneta corta,", $ 30.33 
EATON,216825,"M22-WRLK-R, Selector iluminado, 2posiciones, c/retención, rojo, maneta corta.", $ 31.84 
EATON,216827,"M22-WRLK-G, Selector iluminado, 2posiciones, c/retención, verde, maneta corta.", $ 31.84 
EATON,216828,"M22S-WRLK-G, Selector iluminado, 2posiciones, c/retención, verde, maneta corta, ", $ 30.33 
EATON,216829,"M22-WRLK-Y, Selector iluminado, 2posiciones, c/retención, amarillo, maneta corta", $ 31.84 
EATON,216830,"M22S-WRLK-Y, Selector iluminado, 2posiciones, c/retención, amarillo, maneta cort", $ 30.33 
EATON,216831,"M22-WRLK-B, Selector iluminado, 2posiciones, c/retención, azul, maneta corta.", $ 31.84 
EATON,216833,"M22-WLK3-W, Selector iluminado, 3posiciones, c/retorno, blanco, maneta corta.", $ 31.84 
EATON,216834,"M22S-WLK3-W, Selector iluminado, 3posiciones, c/retorno, blanco, maneta corta, a", $ 31.20 
EATON,216835,"M22-WLK3-R, Selector iluminado, 3posiciones, c/retorno, rojo, maneta corta.", $ 31.84 
EATON,216836,"M22S-WLK3-R, Selector iluminado, 3posiciones, c/retorno, rojo, maneta corta, ani", $ 31.20 
EATON,216837,"M22-WLK3-G, Selector iluminado, 3posiciones, c/retorno, verde, maneta corta.", $ 31.84 
EATON,216839,"M22-WLK3-Y, Selector iluminado, 3posiciones, c/retorno, amarillo, maneta corta.", $ 31.84 
EATON,216841,"M22-WLK3-B, Selector iluminado, 3posiciones, c/retorno, azul, maneta corta.", $ 31.84 
EATON,216843,"M22-WRLK3-W, Selector iluminado, 3posiciones, c/retención, blanco, maneta corta.", $ 31.84 
EATON,216844,"M22S-WRLK3-W, Selector iluminado, 3posiciones, c/retención, blanco, maneta corta", $ 31.84 
EATON,216845,"M22-WRLK3-R, Selector iluminado, 3posiciones, c/retención, rojo, maneta corta.", $ 31.84 
EATON,216846,"M22S-WRLK3-R, Selector iluminado, 3posiciones, c/retención, rojo, maneta corta, ", $ 31.84 
EATON,216847,"M22-WRLK3-G, Selector iluminado, 3posiciones, c/retención, verde, maneta corta.", $ 31.84 
EATON,216848,"M22S-WRLK3-G, Selector iluminado, 3posiciones, c/retención, verde, maneta corta", $ 31.84 
EATON,216849,"M22-WRLK3-Y, Selector iluminado, 3posiciones, c/retención, amarillo, maneta cort", $ 31.84 
EATON,216851,"M22-WRLK3-B, Selector iluminado, 3posiciones, c/retención, azul, maneta corta.", $ 31.84 
EATON,216853,"M22-W, Selector 2 posiciones, c/retorno, mando redondo.", $ 26.33 
EATON,216855,"M22-WR, Selector 2 posiciones, c/retención, mando redondo.", $ 27.65 
EATON,216861,"M22-W3, Selector 3 posiciones, c/retorno, mando redondo.", $ 27.65 
EATON,216863,"M22-WR3, Selector 3 posiciones, c/retención, mando redondo.", $ 27.65 
EATON,216865,"M22-WK, Selector 2 posiciones, c/retorno, maneta corta.", $ 26.09 
EATON,216866,"M22S-WK, Selector 2 posiciones, c/retorno, maneta corta, anillo frontal negro.", $ 27.16 
EATON,216867,"M22-WRK, Selector 2 posiciones, c/retención, maneta corta.", $ 26.09 
EATON,216869,"M22S-WRK, Selector 2 posiciones, c/retención, maneta corta, anillo frontal negro", $ 26.09 
EATON,216870,"M22-WK3, Selector 3 posiciones, c/retorno, maneta corta.", $ 26.09 
EATON,216871,"M22S-WK3, Selector 3 posiciones, c/retorno, maneta corta, anillo frontal negro.", $ 26.09 
EATON,216872,"M22-WRK3, Selector 3 posiciones, c/retención, maneta corta.", $ 26.09 
EATON,216873,"M22S-WRK3, Selector 3 posiciones, c/retención, maneta corta, anillo frontal negr", $ 26.09 
EATON,216874,"M22-WKV, Selector 2 posiciones, c/retención, maneta corta, posición V.", $ 26.09 
EATON,216875,"M22S-WKV, Selector 2 posiciones, c/retención, maneta corta, posición V, anillo f", $ 26.09 
EATON,216876,"M22-PV, Pulsador, paro de emergencia, desenclavamiento por tracción.", $ 46.54 
EATON,216878,"M22-PVL, Pulsador, paro de emergencia iluminado, desenclavamiento por tracción", $ 51.88 
EATON,216879,"M22-PVS, Pulsador, paro de emergencia con llave, desenclavamiento por llave", $ 97.15 
EATON,216880,M22-PVS-MS*, $ 109.70 
EATON,216881,"M22-WS, Selector de llave, 2 posiciones, c/retorno.", $ 88.34 
EATON,216882,"M22S-WS, Selector de llave, 2 posiciones, c/retorno, anillo frontal negro.", $ 84.14 
EATON,216883,"M22-WS-MS*, Selector de llave, 2 posiciones, c/retorno, cerradura individual.", $ 104.15 
EATON,216887,"M22-WRS, Selector de llave, 2 posiciones, c/retención.", $ 88.34 
EATON,216889,"M22S-WRS, Selector de llave, 2 posiciones, c/retención, anillo frontal negro.", $ 88.34 
EATON,216890,"M22-WRS-MS*, Selector de llave, 2 posiciones, c/retención, cerradura individual.", $ 104.15 
EATON,216891,"M22S-WRS-MS*, Selector de llave, 2 posiciones, c/retención, cerradura individual", $ 106.79 
EATON,216892,"M22-WRS-SA(*)-*, Selec. de llave, 2 posiciones, c/retención, p/sistema de llaves", $ 113.30 
EATON,216894,"M22-WS3, Selector de llave, 3 posiciones, c/retorno.", $ 88.34 
EATON,216896,"M22-WS3-MS*, Selector de llave, 3 posiciones, c/retorno, cerradura individual.", $ 99.19 
EATON,216900,"M22-WRS3, Selector de llave, 3 posiciones, c/retención.", $ 88.34 
EATON,216901,"M22S-WRS3, Selector de llave, 3 posiciones, c/retención, anillo frontal negro.", $ 84.14 
EATON,216902,M22-WRS3-GVP, $ 84.14 
EATON,216903,"M22-WRS3-MS*, Selector de llave, 3 posiciones, c/retención, cerradura individual", $ 99.19 
EATON,216907,"M22-LC-W, Lámpara de señalización rasante, compacta, verde.", $ 22.63 
EATON,216908,"M22-LC-R, Lámpara de señalización rasante, compacta, rojo.", $ 21.55 
EATON,216909,"M22-LC-G, Lámpara de señalización rasante, compacta, verde.", $ 21.55 
EATON,216910,"M22-LC-Y, Lámpara de señalización rasante, compacta, amarillo.", $ 21.55 
EATON,216911,"M22-LC-B, Lámpara de señalización rasante, compacta, azul.", $ 21.55 
EATON,216912,"M22-LC-X, Lámpara de señalización rasante, compacta, sin lente de color.", $ 19.16 
EATON,216914,"M22-LCH-W, Lámpara de señalización saliente/cónica, compacta, blanco.", $ 24.26 
EATON,216915,"M22-LCH-R, Lámpara de señalización saliente/cónica, compacta, rojo.", $ 25.47 
EATON,216916,"M22-LCH-G, Lámpara de señalización saliente/cónica, compacta, verde.", $ 25.47 
EATON,216917,"M22-LCH-Y, Lámpara de señalización saliente/cónica, compacta, amarillo.", $ 24.26 
EATON,216918,"M22-LCH-B, Lámpara de señalización saliente/cónica, compacta, azul.", $ 24.26 
EATON,216922,"M22-DL-W, Pulsador iluminado, plano, blanco.", $ 17.20 
EATON,216924,"M22S-DL-W, Pulsador iluminado, plano, blanco, anillo negro.", $ 17.20 
EATON,216925,"M22-DL-R, Pulsador iluminado, plano, rojo.", $ 17.20 
EATON,216926,"M22S-DL-R, Pulsador iluminado, plano, rojo, anillo negro.", $ 17.20 
EATON,216927,"M22-DL-G, Pulsador iluminado, plano, verde.", $ 17.20 
EATON,216928,"M22S-DL-G, Pulsador iluminado, plano, verde, anillo negro.", $ 17.20 
EATON,216929,"M22-DL-Y, Pulsador iluminado, plano, amarillo.", $ 17.20 
EATON,216930,"M22S-DL-Y, Pulsador iluminado, plano, amarillo, anillo negro.", $ 17.20 
EATON,216931,"M22-DL-B, Pulsador iluminado, plano, azul.", $ 17.20 
EATON,216932,"M22S-DL-B, Pulsador iluminado, plano, azul, anillo negro.", $ 17.20 
EATON,216933,"M22-DL-X, Pulsador iluminado, plano, sin lente de color.", $ 14.37 
EATON,216935,"M22S-DL-X, Pulsador iluminado, plano, sin lente de color, arillo negro.", $ 14.24 
EATON,216936,"M22-DL-R-X0, Pulsador iluminado, plano, rojo, c/rotulación O.", $ 18.43 
EATON,216938,"M22-DL-G-X1, Pulsador iluminado, plano, verde, c/rotulación I.", $ 18.43 
EATON,216940,"M22-DL-W-X0, Pulsador iluminado, plano, blanco, c/rotulación O.", $ 18.43 
EATON,216942,"M22-DL-W-X1, Pulsador iluminado, plano, blanco, c/rotulación I.", $ 18.43 
EATON,216944,"M22-DRL-W, Pulsador iluminado, plano, c/retención, blanco.", $ 24.93 
EATON,216946,"M22-DRL-R, Pulsador iluminado, plano, c/retención, rojo.", $ 24.93 
EATON,216948,"M22-DRL-G, Pulsador iluminado, plano, c/retención, verde.", $ 24.93 
EATON,216949,"M22S-DRL-G, Pulsador iluminado, plano, c/retención, verde, anillo frontal negro.", $ 23.75 
EATON,216950,"M22-DRL-Y, Pulsador iluminado, plano, c/retención, amarillo.", $ 24.93 
EATON,216952,"M22-DRL-B, Pulsador iluminado, plano, c/retención, azul.", $ 24.93 
EATON,216954,"M22-DRL-X, Pulsador iluminado, plano, c/retención, sin lente de color.", $ 22.63 
EATON,216957,"M22-DRL-R-X0, Pulsador iluminado, plano, c/retención, rojo, c/rotulación O.", $ 25.44 
EATON,216959,"M22-DRL-G-X1, Pulsador iluminado, plano, c/retención, verde, c/rotulación I.", $ 26.71 
EATON,216965,"M22-DLH-W, Pulsador iluminado, saliente, blanco. ", $ 19.59 
EATON,216967,"M22-DLH-R, Pulsador iluminado, saliente, rojo.", $ 19.59 
EATON,216969,"M22-DLH-G, Pulsador iluminado, saliente, verde.", $ 19.59 
EATON,216971,"M22-DLH-Y, Pulsador iluminado, saliente, amarillo.", $ 19.59 
EATON,216973,"M22-DLH-B, Pulsador iluminado, saliente, azul.", $ 19.59 
EATON,216975,"M22-DLH-R-X0, Pulsador iluminado, saliente, rojo, c/rotulación O.", $ 20.26 
EATON,216978,M22S-DLH-G-X1, $ 22.15 
EATON,217437,M22S-WRK3-*, $ 26.06 
EATON,217440,"M22-WRS-MS*-A1, Selector d/llave, 2 posiciones, c/retención, cerradura * ext 0", $ 99.19 
EATON,217442,"M22-WRS3-MS*-A*, Selector de llave", $ 104.15 
EATON,217444,"M22-ES-SA(*)-*, Llave individual para sistemas de cierre codificado", $ 33.34 
EATON,218057,"M22-LED-B, elemento LED azul, 12-30VAC/DC, fijación frontal, bornes roscados.", $ 15.72 
EATON,218058,"M22-LEDC-B, elemento LED azul, 12-30VAC/DC, fijación posterior/base, bornes rosc", $ 15.72 
EATON,218059,"M22-LED230-B, elemento LED azul, 85-264VAC, fijación frontal, bornes roscados", $ 23.46 
EATON,218060,"M22-LEDC230-B, elemento LED azul, 85-264VAC, fijación posterior/base, bornes ros", $ 23.46 
EATON,218061,"M22-CLED-B, elemento LED azul, 12-30VAC/DC, fijación frontal, Cage Clamp.", $ 17.82 
EATON,218062,"M22-CLEDC-B, elemento LED azul, 12-30VAC/DC, fijación posterior/base, Cage Clamp", $ 17.82 
EATON,218063,"M22-CLED230-B, "" Descontinuado ""  Elemento LED con Cage Clamp ", $ 24.85 
EATON,218145,"M22-DDL-S-X4/X5, Pulsador doble negro +/-, lente blanco", $ 30.49 
EATON,218147,"M22S-ST-X89,  0  I", $ 4.19 
EATON,218153,M22-XD-R-X0, $ 4.19 
EATON,218154,"M22-XD-S-X0, # TITAN", $ 4.19 
EATON,218155,"M22-XDH-R-X0, # TITAN", $ 6.50 
EATON,218157,M22-XDP-R-X0, $ 4.19 
EATON,218159,M22-XDL-R-X0, $ 3.99 
EATON,218160,M22-XDL-W-X0, $ 3.99 
EATON,218161,M22-XDLH-R-X0, $ 6.48 
EATON,218163,"M22-XL-R-X0, # TITAN", $ 3.99 
EATON,218165,M22-XD-G-X1, $ 4.19 
EATON,218166,M22-XD-S-X1, $ 3.99 
EATON,218168,M22-XD-G-X2, $ 4.19 
EATON,218170,"M22-XD-S-X4, + SIMB.", $ 4.19 
EATON,218171,"M22-XD-S-X5, - SIMB.", $ 4.19 
EATON,218172,"M22-XD-B-X6, RESET SIMB.", $ 4.19 
EATON,218173,"M22-XD-S-X7, FLECHA ARRIBA", $ 4.19 
EATON,218174,"M22-XD-S-X8, FLECHA 30°", $ 3.99 
EATON,218176,"M22-XD-S-X10, SECUENCIA AUTOM. SIMB.", $ 4.19 
EATON,218179,"M22-XD-S-X13, SOLTAR SIMB.", $ 3.99 
EATON,218180,"M22-XD-S-X14, TENSAR SIMB.", $ 3.99 
EATON,218183,"M22-XD-S-X17, BEEP SIMB.", $ 3.99 
EATON,218194,"M22-XD-R-GB0 ""STOP""", $ 4.19 
EATON,218196,M22-XD-G-GB1, $ 4.19 
EATON,218198,"M22-XD-S-GB2,", $ 3.99 
EATON,218199,"M22-XD-S-GB3,", $ 3.99 
EATON,218200,"M22-XD-S-GB4,", $ 3.99 
EATON,218201,"M22-XD-S-GB9,", $ 3.99 
EATON,218204,M22-XD-B-GB14, $ 3.99 
EATON,218205                   ,M22-XD-S-GB15                                                    , $ 4.19 
EATON,218208,"M22-XD-S-GB17,", $ 4.19 
EATON,218209,"M22-XD-S-GB18,", $ 3.99 
EATON,218210,M22-XDH-G-X1, $ 6.50 
EATON,218239,M22-XDH-R-GB0, $ 6.77 
